"Raf","Mek","Plcg","PIP2","PIP3","Erk","Akt","PKC","P38","Jnk"
7.28213926646553,34.7660917908843,-10.6487434225435,-4.1216737007569,-10.922520927,-13.8165073695453,-32.2221619790444,-13.0894710772308,-16.9052419645437,-4.79169575036406
-32.8074148582993,-2.76433965888339,-4.24208937624543,-40.3947978288894,-38.0599173815996,5.92430887363226,10.8077160190703,-17.1738195205108,-7.97010402532339,-4.059982239969
8.40442166081423,9.44743593488274,61.7812893769697,182.655679662213,59.5123467534977,13.4778377794085,6.20840199116161,-17.8887048290719,-23.7176638906553,-11.6198632461916
75.7785060421164,25.0972971143645,0.58321027347666,-141.987908349337,-27.6165209689923,-10.6546557692383,-20.2003441530025,-11.2689171449178,-8.99877560767333,0.838619583146146
-29.1593310051689,-5.18562827467457,-6.60289053436139,-81.1147159872391,-33.2132379731013,-5.4870388558628,-12.4393494934701,-12.2805008423314,-17.6852374124046,3.63879212412342
-18.1398591490191,-12.1204588232968,-13.4205772586747,-161.872683260356,-39.3291623199649,-8.08994482700051,-16.7072038739155,-3.45006405930666,-15.0231769543541,-2.4625703546282
-18.9748299990736,-12.5979591505135,-7.89858570154871,34.4604544754615,14.2690270018415,-27.6205419562262,-47.9750200422177,-9.66646479715364,-1.02212441514478,-13.1173955523032
46.6797268670468,70.5974822083888,1.58064907813406,-156.399791000604,-0.578030672339006,16.9553356289574,21.7113173725496,-10.0519673904566,-13.357293318316,-7.81935752263746
17.5110352423102,-6.42557274646728,-8.88365889296417,54.3427192173807,-11.2016908841053,-5.69404143640408,-10.0558510358045,-9.65641591599303,-24.1527927255974,-6.06060100761166
-30.9843097778004,-6.13037553098587,5.72827020342108,-132.206530453426,5.37815831352912,21.8495513021876,27.618043812583,-11.6239366697991,13.7954900758567,304.738339947769
-20.9669663422052,-12.6390221322862,-2.29182505683288,-35.2862712230202,-1.38504949114049,10.4693960210511,12.2291908590666,-12.4158229339172,-10.764857735787,-2.05972640334751
141.861417334943,40.6689766399292,-11.8327656128798,-153.10994117399,1.74344227524249,-23.5354185914975,-53.1227715268495,-4.07826081041309,-4.44969793689408,48.3312598180118
-34.906223283811,-1.79591517041219,-0.398920681580348,48.7552021222255,-4.57289793291396,20.7324744769338,73.5625751419241,-7.62827296174612,-11.3595349609085,-4.79434336191198
-20.6501908643381,-8.13725579322128,10.4116817561494,488.721300400645,66.5152901291241,1.50742535691756,-9.1507062451197,-16.1980557302014,-6.26449171558681,94.7402914457191
-0.476021573561924,-6.26638363898472,16.6582456037862,154.310454524347,13.2520075531558,-5.37870755952776,-17.1298791650716,3.00798864408167,5.46730652044035,1.8369655696398
-0.266597453867076,-7.22321762771405,-4.65898314232114,-16.6471852843989,-16.9012380570859,-13.5633356552488,-20.9957138413862,-4.19939297770525,-8.98230469866379,-12.4205772088562
15.6619852926715,-9.04143630043608,-13.656367686116,-162.127253567249,-42.4901051496917,5.24639679149966,40.8682726238205,-4.41791427824697,-12.210411768738,-2.9668243821715
4.01727993546808,11.8856140676105,53.7585509225902,8.39067283392752,-0.999539955762921,50.6468110240833,64.5048006376823,-9.75055695912609,-12.0804745976627,-4.61048796352309
-47.5136967244762,-1.77453400760888,28.2405998788643,34.7041789549415,64.4696678069144,-13.5511820944733,-15.8845285827594,-9.86811676269499,-14.4136604291486,-5.28210627889621
-38.9218628462217,3.8814926097924,-7.04963164103508,-46.6269942879582,0.599667596953042,-5.74192409293835,-8.17543945254967,-11.7053471011297,-21.5913286447966,-1.2605296113452
6.46723748073108,11.2751085802332,-6.05377055297471,-24.2256982336979,-19.9823325290238,5.07363070798259,10.8900140255762,-13.0936853041905,-25.6519295741853,-3.65958361081459
4.40794072524725,4.96345903109465,-14.5795773801726,72.5810547779239,-25.7807091989995,-20.8522002479941,-45.3997914617909,-1.07691864721029,3.4320465744866,-10.9547538904441
-9.14590477278686,-17.357863082312,-10.4492310619771,19.6329647912167,-24.3886721072961,-2.73625022819082,-11.4519066962795,-8.18200644021942,-16.668761951256,1.8400832066086
-15.4949254719836,-19.4419660307277,-2.49766974513667,-127.798890595796,3.2143844750852,2.20601379460707,-0.57098063395622,1.99789839322309,-6.86546776945404,-5.27975615179187
64.3600559415069,56.2585302019484,-8.12522020980461,-153.625425395607,-9.60474746648661,2.36369454079802,8.76322290187229,21.5236792505645,49.4139130926007,22.9392383507888
-49.9046786661385,-28.536180035558,-12.5945717110907,371.254383607952,-6.60565312052551,-3.63771702151246,-22.2570514869642,-13.3903666260111,-15.6870629612665,-5.04080924672217
-18.8071308794352,-18.969546129066,31.6461095871364,123.011545974481,43.5283089059333,-14.7747834348692,-19.2067619055947,-0.39364625442774,1.64953905875465,5.54097565993936
-35.0781499941165,17.1598003083372,29.1058370678456,-78.0913189721304,-5.88527590465022,2.54404313047351,7.44912226185747,-10.0043344030611,-16.8651017492538,-13.2197383027253
-22.0872901349473,-10.7885721731161,-6.45873522266517,-69.6273353600145,11.1861959931244,-9.65042108230685,-9.43952098649292,-16.0967795151911,-14.8958474460716,-12.8112376243209
-11.3489992898498,-0.968831304750083,-9.06514954918553,72.8713003517599,-10.6676904221903,-17.0844090397809,-45.9958471222659,15.0374908285633,27.0460773488281,1.53593032377612
-17.1653209699047,-1.73378216448809,-1.87117149652619,-120.964443198033,-1.9186334618785,27.3111905802542,41.3887185056798,-16.9275897288117,-26.0088256812037,-8.53674703621616
59.2612475159952,-0.573045309580366,-14.1120515151395,-167.315425444492,-32.587728017801,-20.4081398559004,-44.5819179752739,-2.73077419067084,-2.17551784298445,-2.86512277115418
-5.53614101519597,-6.03065317202228,0.832111996434985,-89.2937064765251,14.3204228685491,12.684564204894,0.000551524254780909,-1.08436130149084,-5.56673335817936,0.335305606444586
107.990995428432,42.7196707425202,-4.27237009541457,29.1079988837568,4.48778088769245,4.7270491517365,-2.07904080602901,-8.32719923118387,-9.99413935180398,-12.5111543286767
-13.04292441564,-7.19966644018179,-0.212225635890858,173.453769697805,18.3032902131086,-14.1562778436964,-23.8943418972036,-8.02916359482747,-18.3574244293276,-5.7503392213013
14.6331185672688,37.0819888424686,-10.877182105703,-157.233529087769,-22.0194643446188,-6.6842433467474,-24.6412359167212,-2.17956624378832,-2.10194778274184,-7.22153510876452
5.75307347167283,3.41573437872632,-3.08311385438248,-15.0515508893963,-27.9745212629383,3.74830543291055,-1.34761937070884,3.72496038127365,9.24648889041955,-10.2991730822824
-30.7078714979636,-2.37542598011476,3.0622583792659,-157.658235960364,38.4618586404427,-28.4684368347503,-90.3377864885718,-15.2644590638121,20.3546032627259,-8.01828348293847
-31.4398591490191,-10.4204588232968,35.7494227413253,530.507316739644,158.460837680035,-13.8899448270005,-20.9072038739155,-9.73006405930666,-24.5731769543541,-11.5925703546282
18.8345941206213,14.1452068607571,28.484185552344,-15.497185333284,6.31578139159977,34.5648299480527,72.5591452814676,-8.34384641894056,-13.8717356342489,-4.70493833079915
-8.05839415910262,27.8197632895323,-11.1236506930859,-152.862942441877,-25.4929739639809,0.582044850834364,-0.673210043252947,1.1462756460467,7.6266017928747,-1.36014288156853
-39.7770433291022,-0.792786177946383,-0.095637188619168,-150.874061156266,-40.7938416024863,-14.6141518984264,-10.4255918395009,-5.88504453442527,-22.7874426378841,-6.13229071925123
-10.9849069859706,-10.6517231961737,-11.602397833335,-149.127335457785,-5.67976510950437,-36.5940898757037,-83.1298027407853,-13.0956863976617,11.4252906827581,53.6300401317931
-36.9516956681326,-14.7322344170629,-5.61395601188989,-92.5431607514579,-27.7414264550621,-8.94347373277673,-29.0078898460068,-1.33517875074555,-7.42561708902222,-5.98268934840564
0.790257651755988,-2.01193826662409,-10.8880539244381,-153.670172993486,12.3201580195832,14.6525125043364,15.5707685948766,-14.2400591436077,-14.4592454260504,-1.85945271765941
19.6068897192649,-7.39470411342009,-10.5877302825703,56.1884216996933,-4.98802920260934,34.1405296182131,11.8476934610814,-9.87135502141366,-8.6836158087804,-3.47039419549454
68.5119135874924,167.316297606633,-12.1929592716733,43.3782579675076,-18.3243685709203,-28.5286093194952,-54.0033163909839,-6.73244581900784,-9.72277997020308,-10.7823040456224
-31.156350648022,-12.1274316325443,1.53411489172486,-136.293911080651,-27.9212756526966,-10.3870664713684,-17.8817846943942,-13.1976579969394,-16.3038998904763,-8.11163030378647
-13.3307190081883,-6.27208634184351,-3.65600496816398,-29.8566668724719,-34.3106342177395,-3.99548061422015,-4.5185606255651,-6.53761894717665,-6.89243125753633,-7.22107103303252
5.32832017702133,10.1022594411262,0.107705626797257,-35.2532563474485,-35.6078403847103,33.3221516926712,12.8416912052826,-2.44110857150395,-4.3049669871261,-5.5314353910471
6.66928099181168,-3.17208634184351,2.34399503183602,77.1433331275281,16.5893657822605,-10.3954806142201,-22.2185606255651,-5.73761894717665,7.60756874246368,3.83892896696748
-8.96503699104064,-4.53898863467071,31.2170274668557,3.1419006053373,93.3995928256544,7.45209827175276,-16.4657594189852,-15.0374164627286,-9.8891825971257,4.63421086369218
7.71270986505271,-4.9885721731161,-12.4787352226652,-161.047335360015,-32.0138040068756,-10.7504210823069,-23.8395209864929,-8.80677951519109,-9.29584744607164,-13.2612376243209
7.45236210358654,4.24161513323065,12.9873050477393,-87.2132154266233,-3.91950068046118,100.616477827924,261.718158449012,-3.16444923241423,-15.7175336806667,-11.7420482090009
-8.49194511483668,-10.1837693885975,-11.2806643190504,-165.468085689208,-44.3436532045101,-1.2940138208985,6.88658416511966,-7.34925876138497,-13.6741302475257,-9.07017857970176
-8.54757939552936,-14.4948636556632,0.895845267723896,262.903019368612,13.3234410154742,-11.759870582288,-5.26823674559101,-4.76164284102135,-6.45570723078172,11.0407198233179
27.9013271437513,6.63646771244468,-9.28462911023871,-57.1059847772442,-22.4666715613965,22.7296789678184,16.4644615651752,-2.06920756028917,-2.65282459057131,-2.36401612902403
-24.4074148582993,-6.36433965888339,5.15791062375457,-101.494797828889,-19.2899173815996,-7.37569112636774,-9.39228398092969,-17.8738195205108,-15.8701040253234,1.14001776003101
-21.8770433291022,-20.5527861779464,10.6043628113808,-148.774061156266,-11.8338416024863,22.1058481015736,26.6744081604991,-0.785044534425265,10.5825573621159,14.3377092807488
148.303171585442,57.9154902353054,-4.37041953768,-12.9105550841376,-21.2476143911234,9.3660205863186,6.83993806291119,-3.73705777922948,-20.2400594049552,-0.66827015656733
-20.3836012515662,-8.93052712739466,-11.2803160775477,131.463524026199,-17.0756896663293,-3.27773784530652,-9.58856799102095,1.14752004692829,-2.07031707483936,-4.16974567940752
-37.2079828160275,-15.8539267185181,-7.8484873030092,-144.90748543563,-8.02636995666538,-10.5575065093649,-10.0833281315996,0.665833947323071,4.89060980652052,-1.8618980397857
62.2873622040831,34.8508760660005,-4.41041639939445,-37.7582357648231,-42.5062191542998,-13.7710992479565,-22.9572229799871,-15.3966452988708,-25.5876729949336,-12.6608389951665
4.89610420613371,-5.14831656267148,-4.80295613338772,-15.469422713178,-9.68297333409674,81.9042708462297,165.999522566118,-8.44203333864917,-8.77039356018149,-8.16487288422157
-11.54292441564,-2.79966644018179,17.1877743641091,-100.446230302195,-26.5967097868914,-0.836277843696398,-2.5943418972036,-6.42916359482747,-8.27742442932763,-3.3603392213013
22.2378584566322,9.69819703270475,39.1893899418121,62.7299633766746,61.4259699995374,-21.6042899759543,-41.8377678441215,1.27916969253444,-7.46075502824257,-5.6044028588007
4.25605382881972,-1.32606897914345,-7.58610842829623,-147.930745982808,5.01744105746649,-4.05172218259503,-6.79005457163296,-4.62219677333441,0.0378264123478675,29.0404044898077
-33.54292441564,-10.8996664401818,14.4877743641091,247.453769697805,122.503290213109,-13.7062778436964,-19.1943418972036,15.1708364051725,40.9225755706724,29.0396607786987
4.27924381879266,-2.67109387649117,-6.90110589749986,-52.7097364720942,-18.4488981008831,-6.48011912183825,-19.2501535539081,-17.3760572324939,10.8663304665731,-12.4530820278712
-37.1965444356941,-4.68971623487723,-1.38222057429811,-88.2042112807672,-1.92938810359045,39.4069282778172,102.585460138246,-2.15688451314641,-0.320416320877125,-2.16731225665898
-54.3992408139769,-8.75311934719007,53.9889729629975,-43.918672383985,150.396875863538,-20.4521364151787,-27.6265825854947,-4.32955409245529,-21.7521107587274,-5.44593192884073
97.4206291809531,56.9596152143129,-5.85160173681179,21.8505636791371,-10.0237662013035,-2.06594826772222,-7.26253926369465,-8.15128415752221,-12.7065840386112,-2.46176119694164
16.4384264143604,5.1877840923395,-10.3542121314241,-145.357349016585,11.1624225746032,-12.3124745929572,-15.2467236934516,3.53951622470057,4.87853113991352,-0.662487058983998
14.2847507352743,7.90848392844237,28.005420089031,-30.93995473279,13.8856299593501,15.3861966912491,34.2603075204843,6.78694181194919,0.00354252026134303,-4.79126737276529
21.1699338590139,-3.16148830745399,-1.13496409027035,333.18876286952,30.1914035038481,-8.96730459902155,-2.19794325068293,0.748984275118355,-4.29023513633505,-5.04096393863283
-45.0365948130081,-7.1674686513492,-5.65537286920661,-45.2655345503973,-32.6289737120272,14.1509352489925,8.79588300049537,-9.22704794783165,-13.1121963483478,-10.5820348826297
-38.8036967244762,-6.97453400760888,4.5405998788643,224.704178954942,97.4696678069144,-5.60118209447325,-7.48452858275942,-7.30811676269499,-15.7136604291486,-0.762106278896206
-28.916300270708,-4.44967921607237,-3.10273281336663,138.667412188979,26.6783099557402,-0.0310734425436985,-2.99220755664342,-10.0174945622542,-9.81211986300565,115.733092322184
-5.68206719732972,16.5962121020001,-4.42040819951616,286.436102575919,20.6024977658246,-2.02501296071808,-11.6745819874355,1.57604626316891,-5.27827847646146,-4.0603808691234
-12.1847635756125,-5.46719101031278,-8.61921466222052,348.021641472701,24.3287617329528,-12.1740776537139,-12.1866247111765,-5.89662331613996,-3.64997291431174,-6.88900054130516
-34.4912922476345,3.02682864579201,-3.55962344115679,122.567344052784,19.4083845170775,0.934162194300094,1.60720154000183,-3.56265553908997,-18.9919341263245,-3.96007148530207
2.57850604211644,-12.1027028856355,-5.18678972652334,-157.517908349337,-18.1165209689923,6.24534423076168,8.99965584699752,0.401082855082243,-2.59877560767333,-3.86138041685385
-13.859699893507,-3.10143277924671,-11.6357324488731,-142.15380192586,-25.8970494071559,10.7256928204372,13.6855552069827,-10.2469307985433,-19.0677904495278,-6.13035707036791
-23.4575714729524,-13.3276167265686,0.43667608706747,-14.9520284293834,-4.15976594934989,-21.7570578695641,-46.8834462199463,-8.21460775140056,-21.0353821798337,-5.28365319800286
-37.7760215735619,-10.6663836389847,9.1582456037862,410.310454524347,51.7520075531558,-14.4787075595278,-25.7298791650716,-11.4520113559183,-13.8326934795596,-8.9330344303602
122.940668994831,-1.68562827467457,-10.6228905343614,-20.9147159872391,0.186762026898693,-2.6870388558628,-8.13934949347009,-15.1005008423314,-25.7352374124046,-7.28120787587657
-3.56659745386708,0.676782372285944,-11.2989831423211,104.352814715601,3.19876194291414,3.35666434475116,3.9042861586138,-7.39939297770525,7.61769530133621,3.03942279114383
33.4006742765491,39.9258696780552,39.7443300118677,206.848585480764,84.431290717016,42.3015029526198,51.043844190293,-17.3558107825842,-20.9250207117726,-8.74412322342373
-5.87488565810556,-13.6872095197152,-9.70895854268626,-152.464170262172,-20.6750872967126,-13.3650767935335,-11.3477908637317,-17.9713182915861,-26.5541211432475,-6.1992028307268
